system:index,COUNTY_NAM,mean
201705_0000000000000000001b,Napa,19.02332568651626
201705_0000000000000000001c,Nevada,15.045770961625594
201705_0000000000000000001d,Orange,17.759605220055775
201705_0000000000000000001e,Placer,15.113796133421383
201705_0000000000000000001f,Plumas,13.078730114079478
201705_00000000000000000020,Riverside,22.51876093967914
201705_00000000000000000021,Sacramento,20.532538109400104
201705_00000000000000000022,San Benito,17.33248634276555
201705_00000000000000000023,San Bernardino,22.88852198920937
201705_00000000000000000024,San Diego,17.90635227437082
201705_00000000000000000025,San Francisco,14.14536749347076
201705_00000000000000000026,San Joaquin,19.802878272550718
201705_00000000000000000027,San Luis Obispo,17.431445610184408
201705_00000000000000000028,San Mateo,14.130251857270933
201705_00000000000000000029,Santa Barbara,15.676631644297087
201705_0000000000000000003a,Santa Barbara,
201705_0000000000000000003b,Santa Barbara,14.637078857421898
201705_0000000000000000003c,Santa Barbara,12.848352447113456
201705_0000000000000000003d,Santa Barbara,12.754174804687523
201705_0000000000000000003e,Santa Barbara,14.093013711239717
201705_0000000000000000002a,Santa Clara,16.40318676652042
201705_0000000000000000002b,Santa Cruz,14.552217950904543
201705_0000000000000000002c,Shasta,16.108387264541026
201705_0000000000000000002d,Sierra,12.412214733936056
201705_0000000000000000002e,Siskiyou,12.558781806341571
201705_0000000000000000002f,Solano,19.26900828963859
201705_00000000000000000030,Sonoma,15.566241814042797
201705_00000000000000000031,Stanislaus,20.264129536896746
201705_00000000000000000032,Sutter,22.921013484427775
201705_00000000000000000033,Tehama,18.666937089585797
201705_00000000000000000034,Trinity,13.424173941982959
201705_00000000000000000035,Tulare,15.384773626805348
201705_00000000000000000036,Tuolumne,11.56254948087146
201705_00000000000000000037,Ventura,16.657869563761004
201705_0000000000000000003f,Ventura,13.768803043502718
201705_00000000000000000040,Ventura,15.924554443359398
201705_00000000000000000041,Ventura,15.924554443359398
201705_00000000000000000042,Ventura,
201705_00000000000000000038,Yolo,21.544334283881252
201705_00000000000000000039,Yuba,20.456964441545406
201706_00000000000000000000,Alameda,19.063750776002557
201706_00000000000000000001,Alpine,15.19685197913131
201706_00000000000000000002,Amador,21.42057168815565
201706_00000000000000000003,Butte,24.9769101820901
201706_00000000000000000004,Calaveras,21.9615823527528
201706_00000000000000000005,Colusa,26.480858601390082
201706_00000000000000000006,Contra Costa,20.334357922282464
201706_00000000000000000007,Del Norte,15.149166709454343
201706_00000000000000000008,El Dorado,19.849986994228466
201706_00000000000000000009,Fresno,22.441988140897003
201706_0000000000000000000a,Glenn,25.258815926490264
201706_0000000000000000000b,Humboldt,14.747246067931775
201706_0000000000000000000c,Imperial,32.801921014520204
201706_0000000000000000000d,Inyo,26.870704425342915
201706_0000000000000000000e,Kern,25.221051134234834
201706_0000000000000000000f,Kings,28.557500094084
201706_00000000000000000010,Lake,21.66772948748735
201706_00000000000000000011,Lassen,18.476939978514476
201706_00000000000000000012,Los Angeles,23.350746573499116
201706_00000000000000000043,Los Angeles,16.229792893100818
201706_00000000000000000044,Los Angeles,16.632737468851047
201706_00000000000000000013,Madera,22.154319785764887
201706_00000000000000000014,Marin,17.06025338161369
201706_00000000000000000015,Mariposa,21.23740383602336
201706_00000000000000000016,Mendocino,18.13665267261182
201706_00000000000000000017,Merced,25.55111281785626
201706_00000000000000000018,Modoc,17.850728306433936
201706_00000000000000000019,Mono,16.636693759519982
201706_0000000000000000001a,Monterey,19.00595383033829
201706_0000000000000000001b,Napa,23.29305862792071
201706_0000000000000000001c,Nevada,20.030246636972755
201706_0000000000000000001d,Orange,20.49364539828839
201706_0000000000000000001e,Placer,20.12242007991832
201706_0000000000000000001f,Plumas,18.307032161348257
201706_00000000000000000020,Riverside,29.058409475585375
201706_00000000000000000021,Sacramento,24.27775087719793
201706_00000000000000000022,San Benito,20.363283271315566
201706_00000000000000000023,San Bernardino,29.896673772776182
201706_00000000000000000024,San Diego,22.6721541245367
201706_00000000000000000025,San Francisco,15.808628012716534
201706_00000000000000000026,San Joaquin,23.123580669197008
201706_00000000000000000027,San Luis Obispo,21.42230260038605
201706_00000000000000000028,San Mateo,15.662445053667865
201706_00000000000000000029,Santa Barbara,19.46878665058826
201706_0000000000000000003a,Santa Barbara,
201706_0000000000000000003b,Santa Barbara,15.973260498046898
201706_0000000000000000003c,Santa Barbara,14.236719655902156
201706_0000000000000000003d,Santa Barbara,14.078546142578148
201706_0000000000000000003e,Santa Barbara,16.170408824212412
201706_0000000000000000002a,Santa Clara,19.155254401155993
201706_0000000000000000002b,Santa Cruz,16.155954164696663
201706_0000000000000000002c,Shasta,21.014710487217716
201706_0000000000000000002d,Sierra,17.581196258375982
201706_0000000000000000002e,Siskiyou,17.15821370653706
201706_0000000000000000002f,Solano,22.71130800626294
201706_00000000000000000030,Sonoma,18.98286451637872
201706_00000000000000000031,Stanislaus,24.218799354961085
201706_00000000000000000032,Sutter,27.4540206037144
201706_00000000000000000033,Tehama,23.815852709177307
201706_00000000000000000034,Trinity,17.82299327238779
201706_00000000000000000035,Tulare,21.643869518454064
201706_00000000000000000036,Tuolumne,17.635110379619938
201706_00000000000000000037,Ventura,21.52080493246267
201706_0000000000000000003f,Ventura,14.90885413739323
201706_00000000000000000040,Ventura,18.516992187500023
201706_00000000000000000041,Ventura,18.516992187500023
201706_00000000000000000042,Ventura,
201706_00000000000000000038,Yolo,25.98571186678127
201706_00000000000000000039,Yuba,25.13557852907587
201707_00000000000000000000,Alameda,20.238845269319604
201707_00000000000000000001,Alpine,19.76207408678864
201707_00000000000000000002,Amador,24.939907031167
201707_00000000000000000003,Butte,28.697312348121482
201707_00000000000000000004,Calaveras,25.492219100544
201707_00000000000000000005,Colusa,29.31186250882908
201707_00000000000000000006,Contra Costa,20.959209488734704
201707_00000000000000000007,Del Norte,18.442935987325594
201707_00000000000000000008,El Dorado,24.16463817483662
201707_00000000000000000009,Fresno,26.074202070776586
201707_0000000000000000000a,Glenn,28.715513969674394
201707_0000000000000000000b,Humboldt,16.67275599858229
201707_0000000000000000000c,Imperial,35.28531503419867
201707_0000000000000000000d,Inyo,30.153417137464693
201707_0000000000000000000e,Kern,28.86249779461746
201707_0000000000000000000f,Kings,31.268011329966885
201707_00000000000000000010,Lake,25.373159306592317
201707_00000000000000000011,Lassen,23.81314549464028
201707_00000000000000000012,Los Angeles,26.0258050935019
201707_00000000000000000043,Los Angeles,18.307222006354557
201707_00000000000000000044,Los Angeles,18.904586476293126
201707_00000000000000000013,Madera,26.093347695925207
201707_00000000000000000014,Marin,17.406190775208575
201707_00000000000000000015,Mariposa,25.35749351650912
201707_00000000000000000016,Mendocino,20.949444720994403
201707_00000000000000000017,Merced,28.303739372062875
201707_00000000000000000018,Modoc,23.65185584475627
201707_00000000000000000019,Mono,20.82579589780377
201707_0000000000000000001a,Monterey,21.038481612919824
201707_0000000000000000001b,Napa,25.200952710455535
201707_0000000000000000001c,Nevada,24.35856494777733
201707_0000000000000000001d,Orange,23.21879946492081
201707_0000000000000000001e,Placer,24.314014893767332
201707_0000000000000000001f,Plumas,23.27851982962173
201707_00000000000000000020,Riverside,31.373042540591182
201707_00000000000000000021,Sacramento,25.950286208390153
201707_00000000000000000022,San Benito,22.820909065069372
201707_00000000000000000023,San Bernardino,32.66117060011446
201707_00000000000000000024,San Diego,25.41922230118965
201707_00000000000000000025,San Francisco,15.935075809020574
201707_00000000000000000026,San Joaquin,24.698383851980157
201707_00000000000000000027,San Luis Obispo,23.40467869197807
201707_00000000000000000028,San Mateo,16.093484035919445
201707_00000000000000000029,Santa Barbara,21.57937338370207
201707_0000000000000000003a,Santa Barbara,
201707_0000000000000000003b,Santa Barbara,18.028558349609398
201707_0000000000000000003c,Santa Barbara,15.978584654742605
201707_0000000000000000003d,Santa Barbara,15.632684326171898
201707_0000000000000000003e,Santa Barbara,17.81305787524496
201707_0000000000000000002a,Santa Clara,21.113649774024505
201707_0000000000000000002b,Santa Cruz,17.127563268721968
201707_0000000000000000002c,Shasta,25.896672214416103
201707_0000000000000000002d,Sierra,22.302514470346008
201707_0000000000000000002e,Siskiyou,22.128882027052747
201707_0000000000000000002f,Solano,23.49942744170981
201707_00000000000000000030,Sonoma,20.5326126990462
201707_00000000000000000031,Stanislaus,26.762596168536792
201707_00000000000000000032,Sutter,29.46457613137135
201707_00000000000000000033,Tehama,27.927292570926348
201707_00000000000000000034,Trinity,22.49245726461764
201707_00000000000000000035,Tulare,25.486305561798407
201707_00000000000000000036,Tuolumne,22.07001232016344
201707_00000000000000000037,Ventura,24.184734688704282
201707_0000000000000000003f,Ventura,16.903636509737545
201707_00000000000000000040,Ventura,20.088708496093773
201707_00000000000000000041,Ventura,20.088708496093773
201707_00000000000000000042,Ventura,
201707_00000000000000000038,Yolo,27.884405231475853
201707_00000000000000000039,Yuba,28.259720500811923
201708_00000000000000000000,Alameda,20.086441695972464
201708_00000000000000000001,Alpine,18.44845809634969
201708_00000000000000000002,Amador,23.864767520544124
201708_00000000000000000003,Butte,27.35439770891018
201708_00000000000000000004,Calaveras,24.53432152563021
201708_00000000000000000005,Colusa,28.407663440228
201708_00000000000000000006,Contra Costa,20.40168728410893
201708_00000000000000000007,Del Norte,19.376722152036372
201708_00000000000000000008,El Dorado,23.26853334144006
201708_00000000000000000009,Fresno,24.85295254614993
201708_0000000000000000000a,Glenn,27.551281126465085
201708_0000000000000000000b,Humboldt,18.269950627772626
201708_0000000000000000000c,Imperial,34.57964072723884
201708_0000000000000000000d,Inyo,27.869859235420606
201708_0000000000000000000e,Kern,27.760078006358714
201708_0000000000000000000f,Kings,30.24054845226682
201708_00000000000000000010,Lake,25.19752084461378
201708_00000000000000000011,Lassen,22.50116474043422
201708_00000000000000000012,Los Angeles,25.226664498106
201708_00000000000000000043,Los Angeles,18.8331306564976
201708_00000000000000000044,Los Angeles,19.29211394211344
201708_00000000000000000013,Madera,24.874050334441964
201708_00000000000000000014,Marin,17.325889125574612
201708_00000000000000000015,Mariposa,24.283437965708245
201708_00000000000000000016,Mendocino,21.236061180136165
201708_00000000000000000017,Merced,27.46400394760636
201708_00000000000000000018,Modoc,22.57468890104723
201708_00000000000000000019,Mono,19.087801315425736
201708_0000000000000000001a,Monterey,21.188910807032652
201708_0000000000000000001b,Napa,24.33913581524986
201708_0000000000000000001c,Nevada,23.380362690566425
201708_0000000000000000001d,Orange,22.96887775404098
201708_0000000000000000001e,Placer,23.412985730438326
201708_0000000000000000001f,Plumas,22.131314559707434
201708_00000000000000000020,Riverside,30.32548968162541
201708_00000000000000000021,Sacramento,24.69354955888901
201708_00000000000000000022,San Benito,22.664423257012704
201708_00000000000000000023,San Bernardino,30.94553664604632
201708_00000000000000000024,San Diego,24.750891977318194
201708_00000000000000000025,San Francisco,16.522751309385196
201708_00000000000000000026,San Joaquin,23.748226770153476
201708_00000000000000000027,San Luis Obispo,22.638285402936585
201708_00000000000000000028,San Mateo,16.932877996485022
201708_00000000000000000029,Santa Barbara,21.13040045551288
201708_0000000000000000003a,Santa Barbara,
201708_0000000000000000003b,Santa Barbara,18.361169433593773
201708_0000000000000000003c,Santa Barbara,16.611745134399666
201708_0000000000000000003d,Santa Barbara,16.368127441406273
201708_0000000000000000003e,Santa Barbara,18.277503952374314
201708_0000000000000000002a,Santa Clara,21.231840871250537
201708_0000000000000000002b,Santa Cruz,17.967945562402562
201708_0000000000000000002c,Shasta,24.907507054655774
201708_0000000000000000002d,Sierra,21.202995364908237
201708_0000000000000000002e,Siskiyou,21.77009780722158
201708_0000000000000000002f,Solano,22.562898717425043
201708_00000000000000000030,Sonoma,20.323792588057675
201708_00000000000000000031,Stanislaus,25.81803333231959
201708_00000000000000000032,Sutter,28.046032448449672
201708_00000000000000000033,Tehama,26.89177897939617
201708_00000000000000000034,Trinity,22.562772771848945
201708_00000000000000000035,Tulare,24.334345012675655
201708_00000000000000000036,Tuolumne,20.83237239452443
201708_00000000000000000037,Ventura,23.40340105564107
201708_0000000000000000003f,Ventura,17.427896447490465
201708_00000000000000000040,Ventura,20.346215820312523
201708_00000000000000000041,Ventura,20.346215820312523
201708_00000000000000000042,Ventura,
201708_00000000000000000038,Yolo,26.88509482112502
201708_00000000000000000039,Yuba,27.00142850471685
201709_00000000000000000000,Alameda,20.911963552117157
201709_00000000000000000001,Alpine,12.076041590272228
201709_00000000000000000002,Amador,20.13643049416627
201709_00000000000000000003,Butte,22.518375079551458
201709_00000000000000000004,Calaveras,20.860784325032483
201709_00000000000000000005,Colusa,23.970080351472273
201709_00000000000000000006,Contra Costa,21.531686008388828
201709_00000000000000000007,Del Norte,17.124730467946716
201709_00000000000000000008,El Dorado,18.275295512922863
201709_00000000000000000009,Fresno,20.185793322525537
201709_0000000000000000000a,Glenn,22.698738625411618
201709_0000000000000000000b,Humboldt,16.740618645020582
201709_0000000000000000000c,Imperial,28.983139311641512
201709_0000000000000000000d,Inyo,21.69292282997671
201709_0000000000000000000e,Kern,22.869646858332057
201709_0000000000000000000f,Kings,25.953434150796166
201709_00000000000000000010,Lake,20.68878772429247
201709_00000000000000000011,Lassen,15.786171406484343
201709_00000000000000000012,Los Angeles,21.905082242553494
201709_00000000000000000043,Los Angeles,19.95856684295227
201709_00000000000000000044,Los Angeles,19.94929262358569
201709_00000000000000000013,Madera,20.05198247047246
201709_00000000000000000014,Marin,18.853770280519374
201709_00000000000000000015,Mariposa,19.368252983778557
201709_00000000000000000016,Mendocino,19.198337426493627
201709_00000000000000000017,Merced,24.34356842904527
201709_00000000000000000018,Modoc,16.013413601153932
201709_00000000000000000019,Mono,12.707952419667754
201709_0000000000000000001a,Monterey,20.018406664411902
201709_0000000000000000001b,Napa,22.636189295310366
201709_0000000000000000001c,Nevada,18.10866752012685
201709_0000000000000000001d,Orange,22.335945810362855
201709_0000000000000000001e,Placer,18.49060654377742
201709_0000000000000000001f,Plumas,15.728062601681657
201709_00000000000000000020,Riverside,25.67523411097583
201709_00000000000000000021,Sacramento,23.4246313139581
201709_00000000000000000022,San Benito,20.94236410956074
201709_00000000000000000023,San Bernardino,25.593328964930354
201709_00000000000000000024,San Diego,22.21191787477271
201709_00000000000000000025,San Francisco,18.66736766412188
201709_00000000000000000026,San Joaquin,22.82675748464611
201709_00000000000000000027,San Luis Obispo,21.102808008655142
201709_00000000000000000028,San Mateo,18.995762759563494
201709_00000000000000000029,Santa Barbara,19.51964869520811
201709_0000000000000000003a,Santa Barbara,
201709_0000000000000000003b,Santa Barbara,19.327691650390648
201709_0000000000000000003c,Santa Barbara,17.895393057347253
201709_0000000000000000003d,Santa Barbara,17.671441650390648
201709_0000000000000000003e,Santa Barbara,19.035998873135966
201709_0000000000000000002a,Santa Clara,20.888766554994593
201709_0000000000000000002b,Santa Cruz,19.4320446979011
201709_0000000000000000002c,Shasta,18.953241687799338
201709_0000000000000000002d,Sierra,15.001598583166091
201709_0000000000000000002e,Siskiyou,16.08644818339487
201709_0000000000000000002f,Solano,22.6336302912179
201709_00000000000000000030,Sonoma,19.827046923636104
201709_00000000000000000031,Stanislaus,23.35492545628795
201709_00000000000000000032,Sutter,25.017154327311655
201709_00000000000000000033,Tehama,21.58444730678737
201709_00000000000000000034,Trinity,17.215635443835506
201709_00000000000000000035,Tulare,19.349264767495114
201709_00000000000000000036,Tuolumne,15.485777538331007
201709_00000000000000000037,Ventura,20.04167944911356
201709_0000000000000000003f,Ventura,18.623650903495975
201709_00000000000000000040,Ventura,20.429864501953148
201709_00000000000000000041,Ventura,20.429864501953148
201709_00000000000000000042,Ventura,
201709_00000000000000000038,Yolo,24.378522456457873
201709_00000000000000000039,Yuba,23.019092341733497
201710_00000000000000000000,Alameda,16.858951595007635
201710_00000000000000000001,Alpine,7.344603533235955
201710_00000000000000000002,Amador,14.947976058207605
201710_00000000000000000003,Butte,16.729392463415156
201710_00000000000000000004,Calaveras,15.547255016798069
201710_00000000000000000005,Colusa,18.25133829717037
201710_00000000000000000006,Contra Costa,17.59432881111782
201710_00000000000000000007,Del Norte,12.415451042273638
201710_00000000000000000008,El Dorado,13.164023754596931
201710_00000000000000000009,Fresno,15.289541886710884
201710_0000000000000000000a,Glenn,17.056284770998886
201710_0000000000000000000b,Humboldt,12.265526789473922
201710_0000000000000000000c,Imperial,25.41656399076561
201710_0000000000000000000d,Inyo,16.587342246798634
201710_0000000000000000000e,Kern,17.939675321902257
201710_0000000000000000000f,Kings,19.984703886536174
201710_00000000000000000010,Lake,15.580542630068697
201710_00000000000000000011,Lassen,8.851859417284635
201710_00000000000000000012,Los Angeles,19.53198612143189
201710_00000000000000000043,Los Angeles,19.341887997909353
201710_00000000000000000044,Los Angeles,19.476425644447083
201710_00000000000000000013,Madera,14.514264639464386
201710_00000000000000000014,Marin,15.723073986136619
201710_00000000000000000015,Mariposa,13.96947176844341
201710_00000000000000000016,Mendocino,14.509648621119737
201710_00000000000000000017,Merced,18.411224904985424
201710_00000000000000000018,Modoc,8.330221603979744
201710_00000000000000000019,Mono,8.323514674271165
201710_0000000000000000001a,Monterey,16.847356930763283
201710_0000000000000000001b,Napa,18.06722792033554
201710_0000000000000000001c,Nevada,12.595854486102793
201710_0000000000000000001d,Orange,21.298631397793564
201710_0000000000000000001e,Placer,13.211658318357493
201710_0000000000000000001f,Plumas,9.445493709595914
201710_00000000000000000020,Riverside,22.320489155781207
201710_00000000000000000021,Sacramento,18.156651883256252
201710_00000000000000000022,San Benito,17.09690915462717
201710_00000000000000000023,San Bernardino,20.740383305560616
201710_00000000000000000024,San Diego,20.67246689193483
201710_00000000000000000025,San Francisco,15.846783155780818
201710_00000000000000000026,San Joaquin,17.792791473887746
201710_00000000000000000027,San Luis Obispo,18.318694632675623
201710_00000000000000000028,San Mateo,15.94086634596903
201710_00000000000000000029,Santa Barbara,17.928476356775974
201710_0000000000000000003a,Santa Barbara,
201710_0000000000000000003b,Santa Barbara,19.009698486328148
201710_0000000000000000003c,Santa Barbara,17.309148399905087
201710_0000000000000000003d,Santa Barbara,17.073419189453148
201710_0000000000000000003e,Santa Barbara,18.654135499637388
201710_0000000000000000002a,Santa Clara,17.05247764878802
201710_0000000000000000002b,Santa Cruz,16.44305198499665
201710_0000000000000000002c,Shasta,12.775909989865534
201710_0000000000000000002d,Sierra,9.206471542182607
201710_0000000000000000002e,Siskiyou,9.614182202809587
201710_0000000000000000002f,Solano,18.401319488620278
201710_00000000000000000030,Sonoma,15.9485358697132
201710_00000000000000000031,Stanislaus,17.784195770967138
201710_00000000000000000032,Sutter,19.231757711829548
201710_00000000000000000033,Tehama,15.68120091342479
201710_00000000000000000034,Trinity,11.413786134090126
201710_00000000000000000035,Tulare,14.864179174244642
201710_00000000000000000036,Tuolumne,10.832722231382952
201710_00000000000000000037,Ventura,18.055212803079648
201710_0000000000000000003f,Ventura,17.76941010180139
201710_00000000000000000040,Ventura,19.654504394531273
201710_00000000000000000041,Ventura,19.654504394531273
201710_00000000000000000042,Ventura,
201710_00000000000000000038,Yolo,19.062061015837802
201710_00000000000000000039,Yuba,17.2832764662527
201711_00000000000000000000,Alameda,13.318592587107974
201711_00000000000000000001,Alpine,2.6512486755612565
201711_00000000000000000002,Amador,10.403241521257632
201711_00000000000000000003,Butte,11.198014019459741
201711_00000000000000000004,Calaveras,11.2592918009533
201711_00000000000000000005,Colusa,12.028230369484053
201711_00000000000000000006,Contra Costa,13.455528550081368
201711_00000000000000000007,Del Norte,8.537239809823383
201711_00000000000000000008,El Dorado,8.249332136635761
201711_00000000000000000009,Fresno,10.93127655100177
201711_0000000000000000000a,Glenn,10.821110318967836
201711_0000000000000000000b,Humboldt,9.260133180356997
201711_0000000000000000000c,Imperial,20.212813257726545
201711_0000000000000000000d,Inyo,11.554147140308844
201711_0000000000000000000e,Kern,13.648037232273904
201711_0000000000000000000f,Kings,15.827054082151234
201711_00000000000000000010,Lake,9.515607243402586
201711_00000000000000000011,Lassen,4.539990496313512
201711_00000000000000000012,Los Angeles,15.188302435349607
201711_00000000000000000043,Los Angeles,17.55953386333629
201711_00000000000000000044,Los Angeles,17.526355822333
201711_00000000000000000013,Madera,10.404551066728152
201711_00000000000000000014,Marin,12.670177217719075
201711_00000000000000000015,Mariposa,9.910911524904403
201711_00000000000000000016,Mendocino,10.087872731404035
201711_00000000000000000017,Merced,14.605128505139483
201711_00000000000000000018,Modoc,4.035012122965986
201711_00000000000000000019,Mono,3.652395174452487
201711_0000000000000000001a,Monterey,13.367212238732362
201711_0000000000000000001b,Napa,12.104851210227132
201711_0000000000000000001c,Nevada,7.635414985015848
201711_0000000000000000001d,Orange,17.58876474638786
201711_0000000000000000001e,Placer,8.275203717097524
201711_0000000000000000001f,Plumas,4.8605707331904515
201711_00000000000000000020,Riverside,17.396970547324287
201711_00000000000000000021,Sacramento,13.406775309605225
201711_00000000000000000022,San Benito,13.396060465890507
201711_00000000000000000023,San Bernardino,15.586057660690269
201711_00000000000000000024,San Diego,16.69523301085455
201711_00000000000000000025,San Francisco,13.376685877577806
201711_00000000000000000026,San Joaquin,13.572256802002434
201711_00000000000000000027,San Luis Obispo,14.37354168531069
201711_00000000000000000028,San Mateo,13.80610556917481
201711_00000000000000000029,Santa Barbara,14.639355380266563
201711_0000000000000000003a,Santa Barbara,
201711_0000000000000000003b,Santa Barbara,17.290093994140648
201711_0000000000000000003c,Santa Barbara,16.09077389633945
201711_0000000000000000003d,Santa Barbara,15.887902832031273
201711_0000000000000000003e,Santa Barbara,16.68498847290439
201711_0000000000000000002a,Santa Clara,13.037420444142786
201711_0000000000000000002b,Santa Cruz,13.737663683695184
201711_0000000000000000002c,Shasta,6.911924114148828
201711_0000000000000000002d,Sierra,4.676416965446395
201711_0000000000000000002e,Siskiyou,4.359522861270583
201711_0000000000000000002f,Solano,13.206763123646933
201711_00000000000000000030,Sonoma,11.641644256963064
201711_00000000000000000031,Stanislaus,13.788312851184159
201711_00000000000000000032,Sutter,13.800981727013244
201711_00000000000000000033,Tehama,9.624725893671132
201711_00000000000000000034,Trinity,5.6354996766265675
201711_00000000000000000035,Tulare,10.289993261090421
201711_00000000000000000036,Tuolumne,6.197573872925043
201711_00000000000000000037,Ventura,14.026978433011784
201711_0000000000000000003f,Ventura,16.723456337469106
201711_00000000000000000040,Ventura,17.223687744140648
201711_00000000000000000041,Ventura,17.223687744140648
201711_00000000000000000042,Ventura,
201711_00000000000000000038,Yolo,13.066038717042437
201711_00000000000000000039,Yuba,12.054063408647842
201712_00000000000000000000,Alameda,9.307329638538487
201712_00000000000000000001,Alpine,-2.322067501987842
201712_00000000000000000002,Amador,6.094012639451346
201712_00000000000000000003,Butte,7.250055999585742
201712_00000000000000000004,Calaveras,6.779807520754061
201712_00000000000000000005,Colusa,9.613043101612762
201712_00000000000000000006,Contra Costa,9.440823220540029
201712_00000000000000000007,Del Norte,6.559324047275877
201712_00000000000000000008,El Dorado,4.53809254735103
201712_00000000000000000009,Fresno,5.986651792874241
201712_0000000000000000000a,Glenn,8.492290042124935
201712_0000000000000000000b,Humboldt,6.794320684109756
201712_0000000000000000000c,Imperial,14.871756921263701
201712_0000000000000000000d,Inyo,6.258767824378766
201712_0000000000000000000e,Kern,9.176308760598637
201712_0000000000000000000f,Kings,10.295332059913122
201712_00000000000000000010,Lake,7.553329867288512
201712_00000000000000000011,Lassen,-1.532259873109703
201712_00000000000000000012,Los Angeles,11.932266888411485
201712_00000000000000000043,Los Angeles,16.225497135645927
201712_00000000000000000044,Los Angeles,15.912790180074781
201712_00000000000000000013,Madera,5.346214429391156
201712_00000000000000000014,Marin,9.744952518195298
201712_00000000000000000015,Mariposa,5.429429187424302
201712_00000000000000000016,Mendocino,7.729024620944778
201712_00000000000000000017,Merced,9.383813907165942
201712_00000000000000000018,Modoc,-2.0662826027485077
201712_00000000000000000019,Mono,-1.385728506729538
201712_0000000000000000001a,Monterey,10.536371159016985
201712_0000000000000000001b,Napa,9.403958770583369
201712_0000000000000000001c,Nevada,3.4480011957199834
201712_0000000000000000001d,Orange,14.758778334210563
201712_0000000000000000001e,Placer,4.289449423647392
201712_0000000000000000001f,Plumas,-0.7076841623641403
201712_00000000000000000020,Riverside,12.741440466819911
201712_00000000000000000021,Sacramento,8.339523708274825
201712_00000000000000000022,San Benito,9.713347940223425
201712_00000000000000000023,San Bernardino,10.478613133030235
201712_00000000000000000024,San Diego,13.589325117619092
201712_00000000000000000025,San Francisco,10.447085513875406
201712_00000000000000000026,San Joaquin,8.49424762792951
201712_00000000000000000027,San Luis Obispo,11.018046740774501
201712_00000000000000000028,San Mateo,10.739030070890257
201712_00000000000000000029,Santa Barbara,12.063325279740498
201712_0000000000000000003a,Santa Barbara,
201712_0000000000000000003b,Santa Barbara,16.009973144531273
201712_0000000000000000003c,Santa Barbara,15.076910989227034
201712_0000000000000000003d,Santa Barbara,14.895410156250023
201712_0000000000000000003e,Santa Barbara,15.355325665303107
201712_0000000000000000002a,Santa Clara,9.617253600427079
201712_0000000000000000002b,Santa Cruz,10.892644786255975
201712_0000000000000000002c,Shasta,3.9014847431934374
201712_0000000000000000002d,Sierra,-0.6867271586590165
201712_0000000000000000002e,Siskiyou,0.9900707190602218
201712_0000000000000000002f,Solano,9.766421424420189
201712_00000000000000000030,Sonoma,9.069050829685127
201712_00000000000000000031,Stanislaus,8.782138990970054
201712_00000000000000000032,Sutter,9.53553492406034
201712_00000000000000000033,Tehama,7.014501803152754
201712_00000000000000000034,Trinity,3.1891935113444134
201712_00000000000000000035,Tulare,5.727647855218713
201712_00000000000000000036,Tuolumne,2.1418814007151767
201712_00000000000000000037,Ventura,11.480836386632461
201712_0000000000000000003f,Ventura,15.647509282612996
201712_00000000000000000040,Ventura,15.139184570312523
201712_00000000000000000041,Ventura,15.139184570312523
201712_00000000000000000042,Ventura,
201712_00000000000000000038,Yolo,9.945757156337097
201712_00000000000000000039,Yuba,7.818317057658598
201801_00000000000000000000,Alameda,10.726703898112005
201801_00000000000000000001,Alpine,0.11892426984585715
201801_00000000000000000002,Amador,8.002754443810081
201801_00000000000000000003,Butte,9.083213316546656
201801_00000000000000000004,Calaveras,8.669847015745633
201801_00000000000000000005,Colusa,9.93142166823657
201801_00000000000000000006,Contra Costa,10.657863231263173
201801_00000000000000000007,Del Norte,7.711378604103407
201801_00000000000000000008,El Dorado,6.1606464226350965
201801_00000000000000000009,Fresno,7.555986453759182
201801_0000000000000000000a,Glenn,8.811164654237462
201801_0000000000000000000b,Humboldt,8.333523611518727
201801_0000000000000000000c,Imperial,16.37547829566612
201801_0000000000000000000d,Inyo,7.416446667095868
201801_0000000000000000000e,Kern,10.709721532570406
201801_0000000000000000000f,Kings,12.51026619489149
201801_00000000000000000010,Lake,7.944783975162678
201801_00000000000000000011,Lassen,1.942244527332142
201801_00000000000000000012,Los Angeles,12.369548419425728
201801_00000000000000000043,Los Angeles,15.728925248266966
201801_00000000000000000044,Los Angeles,15.522154130606836
201801_00000000000000000013,Madera,7.143713427249273
201801_00000000000000000014,Marin,10.818411070151733
201801_00000000000000000015,Mariposa,7.011028656900999
201801_00000000000000000016,Mendocino,8.716531072087532
201801_00000000000000000017,Merced,11.452581091235853
201801_00000000000000000018,Modoc,1.9238578043761623
201801_00000000000000000019,Mono,0.0912180973490345
201801_0000000000000000001a,Monterey,11.577518776184498
201801_0000000000000000001b,Napa,10.01250619905871
201801_0000000000000000001c,Nevada,5.618609982434495
201801_0000000000000000001d,Orange,15.139629147449766
201801_0000000000000000001e,Placer,6.014744152398001
201801_0000000000000000001f,Plumas,1.9645320024413484
201801_00000000000000000020,Riverside,13.993183298894518
201801_00000000000000000021,Sacramento,10.337074963209538
201801_00000000000000000022,San Benito,11.151275743580353
201801_00000000000000000023,San Bernardino,11.914757536159131
201801_00000000000000000024,San Diego,14.087284377782238
201801_00000000000000000025,San Francisco,11.206189909961243
201801_00000000000000000026,San Joaquin,10.511997629875157
