system:index,IDDIST,mean
20140516_00000000000000000003,170102,23.3667032310747
20140516_00000000000000000007,170103,24.058380608984454
20140517_00000000000000000004,170201,20.813432882471847
20140517_00000000000000000005,170203,22.624851564179234
20140517_00000000000000000006,170204,22.011115483527885
20140517_00000000000000000009,170202,22.90371793311427
20140517_00000000000000000000,170302,24.097476862676388
20140517_00000000000000000008,170303,23.932816563839935
20140517_0000000000000000000a,170301,23.786097577036525
20140517_00000000000000000001,170101,23.549414259507586
20140517_00000000000000000002,170104,23.678605480082968
20140517_00000000000000000003,170102,23.384201899287273
20140517_00000000000000000007,170103,23.895813167764402
20140518_00000000000000000004,170201,20.784407717791055
20140518_00000000000000000005,170203,22.892698792983555
20140518_00000000000000000006,170204,22.39459515486241
20140518_00000000000000000009,170202,22.876918816456822
20140518_00000000000000000000,170302,23.467060583287513
20140518_00000000000000000008,170303,23.342087085084092
20140518_0000000000000000000a,170301,23.2710245508571
20140518_00000000000000000001,170101,23.240914479527998
20140518_00000000000000000002,170104,23.72498176819905
20140518_00000000000000000003,170102,23.56654018148036
20140518_00000000000000000007,170103,23.391782720824892
20140519_00000000000000000004,170201,20.84092188362497
20140519_00000000000000000005,170203,23.117699388787884
20140519_00000000000000000006,170204,22.388795494425363
20140519_00000000000000000009,170202,22.93402011902308
20140519_00000000000000000000,170302,23.370170788280294
20140519_00000000000000000008,170303,23.425405142764326
20140519_0000000000000000000a,170301,23.30495187037239
20140519_00000000000000000001,170101,23.58974831824318
20140519_00000000000000000002,170104,23.999443722113693
20140519_00000000000000000003,170102,23.800927710761115
20140519_00000000000000000007,170103,23.728354214743966
20140520_00000000000000000004,170201,21.565606828941938
20140520_00000000000000000005,170203,23.859113507381345
20140520_00000000000000000006,170204,22.92745073502976
20140520_00000000000000000009,170202,23.59933724572405
20140520_00000000000000000000,170302,24.615495540039277
20140520_00000000000000000008,170303,24.541301015135943
20140520_0000000000000000000a,170301,24.289814450641117
20140520_00000000000000000001,170101,24.382570961430684
20140520_00000000000000000002,170104,24.75006031182555
20140520_00000000000000000003,170102,24.382033499503073
20140520_00000000000000000007,170103,24.607915907068907
20140521_00000000000000000004,170201,21.570107590373894
20140521_00000000000000000005,170203,23.87010404788789
20140521_00000000000000000006,170204,22.85182167152462
20140521_00000000000000000009,170202,23.814638963914877
20140521_00000000000000000000,170302,24.75627831142206
20140521_00000000000000000008,170303,24.646466477870376
20140521_0000000000000000000a,170301,24.472350726811168
20140521_00000000000000000001,170101,24.51332299482473
20140521_00000000000000000002,170104,24.909086987617094
20140521_00000000000000000003,170102,24.45287763755998
20140521_00000000000000000007,170103,24.700654991408005
20140522_00000000000000000004,170201,21.509337967245052
20140522_00000000000000000005,170203,23.45190640695897
20140522_00000000000000000006,170204,21.79858448618866
20140522_00000000000000000009,170202,23.682445150858562
20140522_00000000000000000000,170302,24.467730481805113
20140522_00000000000000000008,170303,24.47490489066524
20140522_0000000000000000000a,170301,24.393442121161154
20140522_00000000000000000001,170101,24.30789226003164
20140522_00000000000000000002,170104,24.487244654260348
20140522_00000000000000000003,170102,23.42105732542097
20140522_00000000000000000007,170103,24.741612593665483
20140523_00000000000000000004,170201,20.689194909582593
20140523_00000000000000000005,170203,22.882891889433512
20140523_00000000000000000006,170204,21.744722701374258
20140523_00000000000000000009,170202,23.335937161797712
20140523_00000000000000000000,170302,24.40291614435594
20140523_00000000000000000008,170303,24.318351057843703
20140523_0000000000000000000a,170301,24.1367878599176
20140523_00000000000000000001,170101,23.57858692693951
20140523_00000000000000000002,170104,23.771800512360688
20140523_00000000000000000003,170102,22.956734034393484
20140523_00000000000000000007,170103,24.09971021170458
20140524_00000000000000000004,170201,16.050461314349125
20140524_00000000000000000005,170203,15.979009877260259
20140524_00000000000000000006,170204,15.644432238108918
20140524_00000000000000000009,170202,17.27212161851693
20140524_00000000000000000000,170302,15.66199435441895
20140524_00000000000000000008,170303,15.301355646555562
20140524_0000000000000000000a,170301,16.968981330580416
20140524_00000000000000000001,170101,16.073909663303453
20140524_00000000000000000002,170104,15.69270764312217
20140524_00000000000000000003,170102,15.62206627779777
20140524_00000000000000000007,170103,15.451349913566656
20140525_00000000000000000004,170201,16.542397612717085
20140525_00000000000000000005,170203,17.963884589764902
20140525_00000000000000000006,170204,17.235013373776532
20140525_00000000000000000009,170202,18.256534468033117
20140525_00000000000000000000,170302,17.30046724770356
20140525_00000000000000000008,170303,17.35376110993728
20140525_0000000000000000000a,170301,17.959865221176017
20140525_00000000000000000001,170101,18.151387812434653
20140525_00000000000000000002,170104,18.19817856859311
20140525_00000000000000000003,170102,17.83239984093524
20140525_00000000000000000007,170103,17.75844430490002
20140526_00000000000000000004,170201,17.419901438889873
20140526_00000000000000000005,170203,19.13618934013485
20140526_00000000000000000006,170204,17.90655616767344
20140526_00000000000000000009,170202,19.715895707543506
20140526_00000000000000000000,170302,20.313280736331343
20140526_00000000000000000008,170303,20.223086059496378
20140526_0000000000000000000a,170301,20.50317320022885
20140526_00000000000000000001,170101,20.158058304181235
20140526_00000000000000000002,170104,20.070022422147918
20140526_00000000000000000003,170102,19.2132093917607
20140526_00000000000000000007,170103,20.34982310542252
20140527_00000000000000000004,170201,17.597823487979355
20140527_00000000000000000005,170203,19.384701759458057
20140527_00000000000000000006,170204,18.294058068091278
20140527_00000000000000000009,170202,19.609053420321022
20140527_00000000000000000000,170302,20.733301965391252
20140527_00000000000000000008,170303,20.517738207869357
20140527_0000000000000000000a,170301,21.153270518311672
20140527_00000000000000000001,170101,20.3447059896846
20140527_00000000000000000002,170104,20.394039081099965
20140527_00000000000000000003,170102,19.827343414398158
20140527_00000000000000000007,170103,20.550388225717935
20140528_00000000000000000004,170201,18.53764492536839
20140528_00000000000000000005,170203,20.336135998719346
20140528_00000000000000000006,170204,19.12274565107502
20140528_00000000000000000009,170202,20.475527300594287
20140528_00000000000000000000,170302,21.412257165607116
20140528_00000000000000000008,170303,21.242520953934704
20140528_0000000000000000000a,170301,21.544853559656005
20140528_00000000000000000001,170101,21.016666072798458
20140528_00000000000000000002,170104,21.0970584154003
20140528_00000000000000000003,170102,20.65479014886101
20140528_00000000000000000007,170103,21.23313572128832
20140529_00000000000000000004,170201,19.515944949986668
20140529_00000000000000000005,170203,21.469444379983603
20140529_00000000000000000006,170204,20.746127510405543
20140529_00000000000000000009,170202,21.543929079218067
20140529_00000000000000000000,170302,22.72512827103396
20140529_00000000000000000008,170303,22.661081370568635
20140529_0000000000000000000a,170301,22.645923743571277
20140529_00000000000000000001,170101,22.182137894967113
20140529_00000000000000000002,170104,22.415601886199394
20140529_00000000000000000003,170102,21.926358466673065
20140529_00000000000000000007,170103,22.75162979215899
20140530_00000000000000000004,170201,21.05345795121973
20140530_00000000000000000005,170203,23.19376368925621
20140530_00000000000000000006,170204,22.04792417772565
20140530_00000000000000000009,170202,23.240798516093914
20140530_00000000000000000000,170302,24.01861438616994
20140530_00000000000000000008,170303,24.08064085403663
20140530_0000000000000000000a,170301,23.843149895489766
20140530_00000000000000000001,170101,23.891907229535484
20140530_00000000000000000002,170104,24.112444841776842
20140530_00000000000000000003,170102,23.41101150494153
20140530_00000000000000000007,170103,24.337389861364535
20140531_00000000000000000004,170201,21.489196510594773
20140531_00000000000000000005,170203,23.38397087708615
20140531_00000000000000000006,170204,22.386417228562504
20140531_00000000000000000009,170202,23.568723013934733
20140531_00000000000000000000,170302,24.28982704353556
20140531_00000000000000000008,170303,24.286373436399085
20140531_0000000000000000000a,170301,24.125618689781383
20140531_00000000000000000001,170101,24.076210455547105
20140531_00000000000000000002,170104,24.35998779333702
20140531_00000000000000000003,170102,23.825780132728305
20140531_00000000000000000007,170103,24.423570835092317
20140601_00000000000000000004,170201,21.566361020741184
20140601_00000000000000000005,170203,23.39342976995304
20140601_00000000000000000006,170204,22.43718106334913
20140601_00000000000000000009,170202,23.506642424732924
20140601_00000000000000000000,170302,24.323485580966327
20140601_00000000000000000008,170303,24.35945574526441
20140601_0000000000000000000a,170301,24.201690492669982
20140601_00000000000000000001,170101,24.06568876706905
20140601_00000000000000000002,170104,24.31048184003634
20140601_00000000000000000003,170102,23.62556668474579
20140601_00000000000000000007,170103,24.444482173349137
20140602_00000000000000000004,170201,21.049282543324374
20140602_00000000000000000005,170203,22.047045054646933
20140602_00000000000000000006,170204,20.7459739650011
20140602_00000000000000000009,170202,23.062464252970216
20140602_00000000000000000000,170302,23.433557899152508
20140602_00000000000000000008,170303,23.125153204224244
20140602_0000000000000000000a,170301,23.735884531552454
20140602_00000000000000000001,170101,22.942399518168305
20140602_00000000000000000002,170104,22.64102169642899
20140602_00000000000000000003,170102,21.95902571869022
20140602_00000000000000000007,170103,22.94259041024498
20140603_00000000000000000004,170201,20.612650039266626
20140603_00000000000000000005,170203,21.677240539519314
20140603_00000000000000000006,170204,20.38009817427228
20140603_00000000000000000009,170202,23.035237011360124
20140603_00000000000000000000,170302,23.67629288629691
20140603_00000000000000000008,170303,23.64202698075438
20140603_0000000000000000000a,170301,23.705731173389417
20140603_00000000000000000001,170101,23.339016948773992
20140603_00000000000000000002,170104,23.02116096957339
20140603_00000000000000000003,170102,21.762502508576095
20140603_00000000000000000007,170103,23.663031963426892
20140604_00000000000000000004,170201,21.736645939543806
20140604_00000000000000000005,170203,23.328198874157447
20140604_00000000000000000006,170204,22.05784201552605
20140604_00000000000000000009,170202,23.781978797351318
20140604_00000000000000000000,170302,24.342106079405998
20140604_00000000000000000008,170303,24.37126148049761
20140604_0000000000000000000a,170301,24.23735565072707
20140604_00000000000000000001,170101,24.181638246202958
20140604_00000000000000000002,170104,24.432427375627768
20140604_00000000000000000003,170102,23.504179158672077
20140604_00000000000000000007,170103,24.523435690187092
20140605_00000000000000000004,170201,22.110594704906166
20140605_00000000000000000005,170203,24.257767808120004
20140605_00000000000000000006,170204,22.83229090943727
20140605_00000000000000000009,170202,24.30162671090034
20140605_00000000000000000000,170302,24.86170048224331
20140605_00000000000000000008,170303,24.87588462812471
20140605_0000000000000000000a,170301,24.61819864895755
20140605_00000000000000000001,170101,24.833719757803756
20140605_00000000000000000002,170104,25.24535544701552
20140605_00000000000000000003,170102,24.47726141973365
20140605_00000000000000000007,170103,25.08773631702248
20140606_00000000000000000004,170201,21.792950948632143
20140606_00000000000000000005,170203,24.360314113257132
20140606_00000000000000000006,170204,23.086154723440636
20140606_00000000000000000009,170202,24.225782783234944
20140606_00000000000000000000,170302,25.35674024208053
20140606_00000000000000000008,170303,25.390171846015104
20140606_0000000000000000000a,170301,25.013286057093264
20140606_00000000000000000001,170101,25.128317278691554
20140606_00000000000000000002,170104,25.52113760008991
20140606_00000000000000000003,170102,24.52117568630975
20140606_00000000000000000007,170103,25.567315329547846
20140607_00000000000000000004,170201,22.24850243562636
20140607_00000000000000000005,170203,24.448438666965902
20140607_00000000000000000006,170204,23.531840775711238
20140607_00000000000000000009,170202,24.3904819582281
20140607_00000000000000000000,170302,25.006177704822036
20140607_00000000000000000008,170303,25.088408285959133
20140607_0000000000000000000a,170301,24.83115806995324
20140607_00000000000000000001,170101,25.015561878535546
20140607_00000000000000000002,170104,25.374788069776994
20140607_00000000000000000003,170102,24.748393563354195
20140607_00000000000000000007,170103,25.302928435046258
20140608_00000000000000000004,170201,22.18484678875546
20140608_00000000000000000005,170203,24.60196779167544
20140608_00000000000000000006,170204,23.371761258541678
20140608_00000000000000000009,170202,24.659276607323843
20140608_00000000000000000000,170302,25.11108251074073
20140608_00000000000000000008,170303,25.198613279147573
20140608_0000000000000000000a,170301,24.87713198141814
20140608_00000000000000000001,170101,25.16740508716337
20140608_00000000000000000002,170104,25.60155108680483
20140608_00000000000000000003,170102,25.054359090480848
20140608_00000000000000000007,170103,25.390433721677926
20140609_00000000000000000004,170201,21.942667564399702
20140609_00000000000000000005,170203,23.93448171920293
20140609_00000000000000000006,170204,22.545960562603533
20140609_00000000000000000009,170202,24.418818853291526
20140609_00000000000000000000,170302,24.82344838317421
20140609_00000000000000000008,170303,24.86745834699854
20140609_0000000000000000000a,170301,24.512106047827988
20140609_00000000000000000001,170101,24.866083304211354
20140609_00000000000000000002,170104,25.125582432038218
20140609_00000000000000000003,170102,24.449269259905186
20140609_00000000000000000007,170103,25.070065023558733
20140610_00000000000000000004,170201,20.533342728515077
20140610_00000000000000000005,170203,22.14236311230852
20140610_00000000000000000006,170204,21.337787953567087
20140610_00000000000000000009,170202,22.781373206417967
20140610_00000000000000000000,170302,23.571465553095564
20140610_00000000000000000008,170303,23.254786002619397
20140610_0000000000000000000a,170301,23.5631091667504
20140610_00000000000000000001,170101,23.211371335683005
20140610_00000000000000000002,170104,23.187627096196934
20140610_00000000000000000003,170102,22.789624428026627
20140610_00000000000000000007,170103,23.25921101930183
20140611_00000000000000000004,170201,19.77645123571652
20140611_00000000000000000005,170203,22.23516065438868
20140611_00000000000000000006,170204,21.40369922976212
20140611_00000000000000000009,170202,22.218385203895895
20140611_00000000000000000000,170302,23.25262031881999
20140611_00000000000000000008,170303,23.239800265652796
20140611_0000000000000000000a,170301,22.994041377480553
20140611_00000000000000000001,170101,22.9725635842185
20140611_00000000000000000002,170104,23.402105770305333
20140611_00000000000000000003,170102,22.99643806571263
20140611_00000000000000000007,170103,23.274344738239435
20140612_00000000000000000004,170201,21.508142810570416
20140612_00000000000000000005,170203,23.604365014358432
20140612_00000000000000000006,170204,22.22675705263217
20140612_00000000000000000009,170202,23.557049714075717
20140612_00000000000000000000,170302,24.044733556835354
20140612_00000000000000000008,170303,24.00767848453684
20140612_0000000000000000000a,170301,23.926476966936036
20140612_00000000000000000001,170101,24.182584209645064
20140612_00000000000000000002,170104,24.647181591276677
20140612_00000000000000000003,170102,24.079002673875937
20140612_00000000000000000007,170103,24.219414838267923
20140613_00000000000000000004,170201,21.082668606703646
20140613_00000000000000000005,170203,23.467890961260043
20140613_00000000000000000006,170204,22.097139217266083
20140613_00000000000000000009,170202,23.41514301370281
20140613_00000000000000000000,170302,24.62766862839734
20140613_00000000000000000008,170303,24.62659501263691
20140613_0000000000000000000a,170301,24.310549310425305
20140613_00000000000000000001,170101,24.300423471141468
20140613_00000000000000000002,170104,24.54957548358499
20140613_00000000000000000003,170102,23.761147347788565
20140613_00000000000000000007,170103,24.690791637513776
20140614_00000000000000000004,170201,20.58472567182365
20140614_00000000000000000005,170203,22.429308658198938
20140614_00000000000000000006,170204,21.76647203972532
20140614_00000000000000000009,170202,22.477290713241143
20140614_00000000000000000000,170302,23.33271852624834
20140614_00000000000000000008,170303,23.318583992356768
20140614_0000000000000000000a,170301,23.166759405488317
20140614_00000000000000000001,170101,23.045196873999718
20140614_00000000000000000002,170104,23.187381310597413
20140614_00000000000000000003,170102,22.884126711054005
20140614_00000000000000000007,170103,23.379232069212204
20140615_00000000000000000004,170201,19.22719773773828
20140615_00000000000000000005,170203,21.004076121488275
20140615_00000000000000000006,170204,20.21223056159598
20140615_00000000000000000009,170202,21.46494899355612
20140615_00000000000000000000,170302,22.097281205310566
20140615_00000000000000000008,170303,21.879100627992507
20140615_0000000000000000000a,170301,22.576343705491134
20140615_00000000000000000001,170101,21.774816796207336
20140615_00000000000000000002,170104,21.87563188355152
20140615_00000000000000000003,170102,21.443362102530198
20140615_00000000000000000007,170103,21.821053610627654
20140616_00000000000000000004,170201,18.812046735826268
20140616_00000000000000000005,170203,20.91809140273716
20140616_00000000000000000006,170204,19.91720720135394
20140616_00000000000000000009,170202,21.141017442288106
20140616_00000000000000000000,170302,22.133089795972584
20140616_00000000000000000008,170303,21.905107137757884
20140616_0000000000000000000a,170301,22.217733456744213
20140616_00000000000000000001,170101,21.687065741176323
20140616_00000000000000000002,170104,21.818377210287128
20140616_00000000000000000003,170102,21.45682307063927
20140616_00000000000000000007,170103,21.892022552695607
20140617_00000000000000000004,170201,19.56486749187023
20140617_00000000000000000005,170203,21.607853299869472
20140617_00000000000000000006,170204,20.564833124806025
20140617_00000000000000000009,170202,21.752622218584946
20140617_00000000000000000000,170302,22.147593379675815
20140617_00000000000000000008,170303,22.088059131842684
20140617_0000000000000000000a,170301,22.26415219377145
20140617_00000000000000000001,170101,22.239618349757357
20140617_00000000000000000002,170104,22.615589049358004
20140617_00000000000000000003,170102,22.231049247955607
20140617_00000000000000000007,170103,22.31285535388797
20140618_00000000000000000004,170201,19.268116512780487
20140618_00000000000000000005,170203,21.558929082941063
20140618_00000000000000000006,170204,20.541288631152153
20140618_00000000000000000009,170202,21.5160376303477
20140618_00000000000000000000,170302,22.286167638134533
20140618_00000000000000000008,170303,22.261928456891457
20140618_0000000000000000000a,170301,22.13504848857967
20140618_00000000000000000001,170101,22.270944718467383
20140618_00000000000000000002,170104,22.73832790781848
20140618_00000000000000000003,170102,22.405349232462413
20140618_00000000000000000007,170103,22.528669407930643
20140619_00000000000000000004,170201,18.985088095491832
20140619_00000000000000000005,170203,21.435979720667135
20140619_00000000000000000006,170204,20.480691594674877
20140619_00000000000000000009,170202,21.52830907355897
20140619_00000000000000000000,170302,22.06568780388627
20140619_00000000000000000008,170303,21.934256242418495
20140619_0000000000000000000a,170301,22.11221439159735
20140619_00000000000000000001,170101,22.083919891381928
20140619_00000000000000000002,170104,22.524013874979754
20140619_00000000000000000003,170102,22.268391495418623
20140619_00000000000000000007,170103,22.097278959700922
20140620_00000000000000000004,170201,18.867038940806935
20140620_00000000000000000005,170203,20.673117090561476
20140620_00000000000000000006,170204,19.846648905803228
20140620_00000000000000000009,170202,21.042368049255487
20140620_00000000000000000000,170302,21.567721918777366
20140620_00000000000000000008,170303,21.409110945545866
20140620_0000000000000000000a,170301,21.590128353499804
20140620_00000000000000000001,170101,21.397695796536212
20140620_00000000000000000002,170104,21.71015009724294
20140620_00000000000000000003,170102,21.610871708000975
20140620_00000000000000000007,170103,21.488618401836835
20140621_00000000000000000004,170201,19.31744114876572
20140621_00000000000000000005,170203,21.12362580279607
20140621_00000000000000000006,170204,20.17189105122382
20140621_00000000000000000009,170202,21.472923215441863
20140621_00000000000000000000,170302,22.258626141684456
20140621_00000000000000000008,170303,22.163641022075748
20140621_0000000000000000000a,170301,22.471501792603625
20140621_00000000000000000001,170101,22.147057357662113
20140621_00000000000000000002,170104,22.26041347823184
20140621_00000000000000000003,170102,21.69406267134304
20140621_00000000000000000007,170103,22.35915238917604
20140622_00000000000000000004,170201,20.36930667905179
20140622_00000000000000000005,170203,22.229461783637667
20140622_00000000000000000006,170204,21.258808178043715
20140622_00000000000000000009,170202,22.535595856258965
20140622_00000000000000000000,170302,23.611665764669716
20140622_00000000000000000008,170303,23.534799520830624
20140622_0000000000000000000a,170301,23.557160301391065
20140622_00000000000000000001,170101,23.166748220201537
20140622_00000000000000000002,170104,23.30607274292541
20140622_00000000000000000003,170102,22.679395160418537
20140622_00000000000000000007,170103,23.600591461962
20140623_00000000000000000004,170201,21.139969048417598
20140623_00000000000000000005,170203,23.539115168825155
20140623_00000000000000000006,170204,22.59873470681686
20140623_00000000000000000009,170202,23.674199128393873
20140623_00000000000000000000,170302,24.63014782853698
20140623_00000000000000000008,170303,24.554833584346287
20140623_0000000000000000000a,170301,24.387735157365384
20140623_00000000000000000001,170101,24.399088048985366
20140623_00000000000000000002,170104,24.723033454176967
20140623_00000000000000000003,170102,23.91283676754501
20140623_00000000000000000007,170103,24.691313651348953
20140624_00000000000000000004,170201,21.28241940596545
20140624_00000000000000000005,170203,23.788423774029557
20140624_00000000000000000006,170204,22.609335878501568
20140624_00000000000000000009,170202,23.964494394611204
20140624_00000000000000000000,170302,24.934177725712413
20140624_00000000000000000008,170303,24.996142393065725
20140624_0000000000000000000a,170301,24.747815058955577
20140624_00000000000000000001,170101,24.816460107537857
20140624_00000000000000000002,170104,25.09144170894599
20140624_00000000000000000003,170102,24.1096409527685
20140624_00000000000000000007,170103,25.176341519894752
20140625_00000000000000000004,170201,21.52181928037552
20140625_00000000000000000005,170203,23.5672542303664
20140625_00000000000000000006,170204,22.154736415114453
20140625_00000000000000000009,170202,23.968665267706076
20140625_00000000000000000000,170302,24.647793973784204
20140625_00000000000000000008,170303,24.7616352769215
20140625_0000000000000000000a,170301,24.479221089602408
20140625_00000000000000000001,170101,24.623598491429924
20140625_00000000000000000002,170104,24.93347873585581
20140625_00000000000000000003,170102,23.923712570457493
20140625_00000000000000000007,170103,24.975995291278227
20140626_00000000000000000004,170201,21.281487458669606
20140626_00000000000000000005,170203,23.304739164088765
20140626_00000000000000000006,170204,21.788787077951717
20140626_00000000000000000009,170202,23.820740348266817
20140626_00000000000000000000,170302,24.868186160454638
20140626_00000000000000000008,170303,24.91644724288648
20140626_0000000000000000000a,170301,24.508151202644346
20140626_00000000000000000001,170101,24.66761934616717
20140626_00000000000000000002,170104,24.864925271600715
20140626_00000000000000000003,170102,23.949877522131224
20140626_00000000000000000007,170103,25.110093379571538
20140627_00000000000000000004,170201,21.164539819254703
20140627_00000000000000000005,170203,22.921584601935553
20140627_00000000000000000006,170204,21.47110684803303
20140627_00000000000000000009,170202,23.465872616110214
20140627_00000000000000000000,170302,24.84743156860309
20140627_00000000000000000008,170303,24.847696007599808
20140627_0000000000000000000a,170301,24.516469827257175
20140627_00000000000000000001,170101,24.32479548036845
20140627_00000000000000000002,170104,24.25018452648785
20140627_00000000000000000003,170102,23.190289667278204
20140627_00000000000000000007,170103,24.96049639692764
20140628_00000000000000000004,170201,18.02517525772142
20140628_00000000000000000005,170203,18.773226145361956
20140628_00000000000000000006,170204,18.231421739230353
20140628_00000000000000000009,170202,20.06126598702095
20140628_00000000000000000000,170302,19.860349158710832
20140628_00000000000000000008,170303,19.43090270132178
20140628_0000000000000000000a,170301,20.649829493512904
20140628_00000000000000000001,170101,19.26159313634483
20140628_00000000000000000002,170104,18.85155111453542
20140628_00000000000000000003,170102,18.56391825752464
20140628_00000000000000000007,170103,19.175708953696585
20140629_00000000000000000004,170201,14.574055855103444
20140629_00000000000000000005,170203,15.751887905749815
20140629_00000000000000000006,170204,15.139448536770198
20140629_00000000000000000009,170202,16.36558128001996
20140629_00000000000000000000,170302,16.96941456524822
20140629_00000000000000000008,170303,16.70150901282864
20140629_0000000000000000000a,170301,17.493948890919604
20140629_00000000000000000001,170101,16.563017769668306
20140629_00000000000000000002,170104,16.40156166770039
20140629_00000000000000000003,170102,16.102035660620885
20140629_00000000000000000007,170103,16.656903976442308
20140630_00000000000000000004,170201,16.467065244773316
20140630_00000000000000000005,170203,17.938506461503163
20140630_00000000000000000006,170204,17.295779421583763
20140630_00000000000000000009,170202,18.099291709922593
20140630_00000000000000000000,170302,18.63375999901698
20140630_00000000000000000008,170303,18.430488392771835
20140630_0000000000000000000a,170301,18.808394865491103
20140630_00000000000000000001,170101,18.350567038776035
20140630_00000000000000000002,170104,18.627797609046667
20140630_00000000000000000003,170102,18.327972714701243
20140630_00000000000000000007,170103,18.50921508726992
20140701_00000000000000000004,170201,18.051190334155308
20140701_00000000000000000005,170203,19.518516317115065
20140701_00000000000000000006,170204,18.49811390364542
20140701_00000000000000000009,170202,20.321038803861708
20140701_00000000000000000000,170302,21.37397265410048
20140701_00000000000000000008,170303,21.205886960563586
20140701_0000000000000000000a,170301,21.4793973677526
20140701_00000000000000000001,170101,20.874235869341252
20140701_00000000000000000002,170104,20.862147515101775
20140701_00000000000000000003,170102,20.015715686190457
20140701_00000000000000000007,170103,21.243415351289443
20140702_00000000000000000004,170201,19.476868188345584
20140702_00000000000000000005,170203,21.314524382365136
20140702_00000000000000000006,170204,20.096774853623383
20140702_00000000000000000009,170202,21.803858024967585
20140702_00000000000000000000,170302,23.906972251076468
20140702_00000000000000000008,170303,23.87637896339395
20140702_0000000000000000000a,170301,23.40072789515683
20140702_00000000000000000001,170101,22.917345018045523
20140702_00000000000000000002,170104,22.989955884046672
20140702_00000000000000000003,170102,21.933281281229736
20140702_00000000000000000007,170103,23.888730085859923
20140703_00000000000000000004,170201,20.33028470797353
20140703_00000000000000000005,170203,22.3115399716907
20140703_00000000000000000006,170204,21.114400426652583
20140703_00000000000000000009,170202,22.793235733972946
20140703_00000000000000000000,170302,24.283645015086517
20140703_00000000000000000008,170303,24.271698001197134
20140703_0000000000000000000a,170301,23.889515799959934
20140703_00000000000000000001,170101,23.657422978158817
20140703_00000000000000000002,170104,23.64074963850262
20140703_00000000000000000003,170102,22.779361270502136
20140703_00000000000000000007,170103,24.33719648454278
20140704_00000000000000000004,170201,20.67920857721144
20140704_00000000000000000005,170203,22.6879824862081
20140704_00000000000000000006,170204,21.334735172083118
20140704_00000000000000000009,170202,23.33450286177244
20140704_00000000000000000000,170302,24.759231641477744
20140704_00000000000000000008,170303,24.808963869525545
20140704_0000000000000000000a,170301,24.408870281707998
20140704_00000000000000000001,170101,24.231935180978066
20140704_00000000000000000002,170104,24.182340651385363
20140704_00000000000000000003,170102,23.391139860497855
20140704_00000000000000000007,170103,24.79034131021856
20140705_00000000000000000004,170201,21.056216899322944
20140705_00000000000000000005,170203,22.839749005147322
20140705_00000000000000000006,170204,21.607889463200824
20140705_00000000000000000009,170202,23.4095053497394
20140705_00000000000000000000,170302,24.645367857838117
20140705_00000000000000000008,170303,24.695830559018958
20140705_0000000000000000000a,170301,24.184214236297045
20140705_00000000000000000001,170101,24.206712856162653
20140705_00000000000000000002,170104,24.352906873077583
20140705_00000000000000000003,170102,23.55617466587976
20140705_00000000000000000007,170103,24.791738519263927
20140706_00000000000000000004,170201,21.037518234204583
20140706_00000000000000000005,170203,23.161487472308334
20140706_00000000000000000006,170204,21.825557747647256
20140706_00000000000000000009,170202,23.679790121646313
20140706_00000000000000000000,170302,25.174473852422928
20140706_00000000000000000008,170303,25.11287953852861
20140706_0000000000000000000a,170301,24.60721076676942
20140706_00000000000000000001,170101,24.5410262337111
20140706_00000000000000000002,170104,24.543432834586426
20140706_00000000000000000003,170102,23.74855053211956
20140706_00000000000000000007,170103,25.2362174213357
20140707_00000000000000000004,170201,18.911237438388117
20140707_00000000000000000005,170203,20.278768091442682
20140707_00000000000000000006,170204,19.78134489263239
20140707_00000000000000000009,170202,21.110274251555953
20140707_00000000000000000000,170302,21.3481782040247
20140707_00000000000000000008,170303,21.002285690362424
20140707_0000000000000000000a,170301,22.279815993689056
20140707_00000000000000000001,170101,20.955814225934162
20140707_00000000000000000002,170104,20.60667066437692
20140707_00000000000000000003,170102,20.49048171679335
20140707_00000000000000000007,170103,20.82249272910971
20140708_00000000000000000004,170201,17.052573526042718
20140708_00000000000000000005,170203,18.224717677329426
20140708_00000000000000000006,170204,17.642723536282205
20140708_00000000000000000009,170202,18.996912218319554
20140708_00000000000000000000,170302,19.292139142730196
20140708_00000000000000000008,170303,18.857882364893815
20140708_0000000000000000000a,170301,20.155679289585095
20140708_00000000000000000001,170101,18.852971785559344
20140708_00000000000000000002,170104,18.582500957947325
20140708_00000000000000000003,170102,18.336420402100345
20140708_00000000000000000007,170103,18.764338848723643
20140709_00000000000000000004,170201,17.604520936734687
20140709_00000000000000000005,170203,19.036377421810972
20140709_00000000000000000006,170204,18.471365844003575
20140709_00000000000000000009,170202,19.616241947644163
20140709_00000000000000000000,170302,20.37591221989549
20140709_00000000000000000008,170303,19.99651437749728
20140709_0000000000000000000a,170301,20.73415760271995
20140709_00000000000000000001,170101,19.76119300415657
20140709_00000000000000000002,170104,19.49867142622241
20140709_00000000000000000003,170102,19.20899582249173
20140709_00000000000000000007,170103,19.95850177973439
20140710_00000000000000000004,170201,17.74213966252872
20140710_00000000000000000005,170203,19.843793191071757
20140710_00000000000000000006,170204,18.742696658634895
20140710_00000000000000000009,170202,20.2192388885847
20140710_00000000000000000000,170302,21.968460505867064
20140710_00000000000000000008,170303,21.735254490584733
20140710_0000000000000000000a,170301,21.762972620021188
20140710_00000000000000000001,170101,21.150038947609207
20140710_00000000000000000002,170104,21.097382675558027
